Date,bovespa,sp500,dolar,nikkei,newyork,nasdaq,xangai,londres
2019-06-03,97020.0,2751.53,3.92,20327.87,12288.51,7441.21,26909.71,7161.7
2019-06-04,97380.0,2762.64,3.88,20435.86,12341.82,7413.94,26994.08,7184.8
2019-06-05,95999.0,2818.09,3.85,20667.89,12607.35,7585.68,27116.08,7216.7
2019-06-06,97205.0,2828.51,3.85,20745.84,12631.09,7582.24,26935.87,7220.2
2019-06-10,97467.0,2885.83,3.88,21095.4,12821.49,7798.87,27206.61,7331.9
2019-06-11,98960.0,2903.27,3.85,21099.54,12867.17,7901.04,27677.06,7375.5
2019-06-12,98321.0,2882.73,3.86,21130.39,12797.86,7803.13,27603.12,7398.5
2019-06-13,98774.0,2886.24,3.87,21040.91,12816.43,7822.56,27217.72,7367.6
2019-06-14,98040.0,2886.82,3.85,21049.41,12808.89,7807.19,27180.74,7368.6
2019-06-17,97623.0,2889.75,3.89,21094.96,12789.68,7819.43,27252.45,7345.8
2019-06-18,99404.0,2906.71,3.89,21111.77,12837.47,7920.98,27289.7,7357.3
2019-06-19,100303.0,2920.55,3.86,21223.17,12924.27,7970.26,28224.87,7443.0
2019-06-21,102013.0,2952.71,3.84,21487.67,13068.36,8028.69,28581.51,7424.4
2019-06-24,102062.0,2951.42,3.79,21223.56,13047.24,8040.58,28400.63,7407.5
2019-06-25,100093.0,2945.78,3.83,21238.07,13019.98,8005.27,28447.96,7416.7
2019-06-26,100689.0,2926.07,3.81,21067.68,12936.65,7933.92,28046.16,7422.4
2019-06-27,100724.0,2919.66,3.84,21156.88,12912.06,7939.36,28352.94,7416.4
2019-06-28,100967.0,2932.94,3.82,21282.22,12965.55,7988.76,28632.59,7402.3
2019-07-02,100605.0,2964.66,3.84,21699.43,13127.69,8086.65,28904.04,7497.5
2019-07-03,102043.0,2978.08,3.84,21684.07,13152.55,8129.57,28781.97,7559.2
2019-07-05,104089.0,2984.25,3.8,21703.61,13231.8,8123.28,28785.53,7603.6
2019-07-08,104530.0,2979.77,3.82,21665.79,13210.87,8112.91,28513.14,7553.1
2019-07-10,105817.0,2989.3,3.8,21499.46,13137.96,8183.19,28245.09,7536.5
2019-07-11,105146.0,2999.62,3.75,21547.19,13173.26,8219.28,28347.86,7530.7
2019-07-12,103906.0,3003.36,3.75,21720.14,13199.85,8209.2,28401.87,7509.8
2019-07-16,103775.0,3012.13,3.72,21644.38,13232.96,8251.66,28583.93,7531.7
2019-07-17,103856.0,3005.1,3.74,21474.63,13195.19,8224.0,28463.77,7577.2
2019-07-18,104717.0,2978.87,3.76,21336.8,13109.29,8151.76,28393.04,7535.5
2019-07-19,103452.0,3004.26,3.72,21146.5,13168.7,8241.34,28585.15,7493.1
2019-07-22,103949.0,2981.93,3.75,21394.75,13111.99,8171.99,28612.28,7508.7
2019-07-23,103704.0,2994.74,3.73,21425.44,13109.9,8242.5,28392.04,7514.9
2019-07-24,104120.0,2998.77,3.77,21726.98,13172.55,8227.36,28578.14,7556.9
2019-07-25,102655.0,3016.26,3.77,21715.95,13234.93,8294.68,28575.49,7501.5
2019-07-26,102819.0,3013.25,3.75,21700.2,13169.29,8294.3,28406.07,7489.1
2019-07-29,103483.0,3024.47,3.77,21627.55,13235.49,8325.1,28262.8,7549.1
2019-07-30,102933.0,3007.66,3.75,21681.82,13222.76,8231.77,28059.82,7686.6
2019-07-31,101812.0,3016.22,3.79,21526.38,13187.21,8290.8,27931.28,7646.8
2019-08-01,102126.0,2980.32,3.81,21361.58,13053.66,8190.56,27582.21,7586.8
2019-08-02,102674.0,2943.9,3.84,21211.06,12885.32,8056.42,26950.53,7584.9
2019-08-05,100098.0,2898.07,3.89,20909.98,12666.3,7823.33,26480.47,7407.1
2019-08-06,102164.0,2861.18,3.97,20325.52,12564.89,7804.51,25472.43,7223.9
2019-08-07,102782.0,2858.65,3.96,20548.07,12627.56,7747.27,25977.72,7171.7
2019-08-08,104115.0,2896.21,3.97,20529.29,12685.72,7921.59,25999.45,7198.7
2019-08-09,103996.0,2930.51,3.92,20758.15,12793.24,7997.19,26278.92,7285.9
2019-08-13,103299.0,2880.72,3.98,20432.68,12589.77,7852.37,25536.62,7226.7
2019-08-14,100258.0,2894.15,3.96,20669.99,12641.29,7877.33,25711.1,7250.9
2019-08-15,99057.0,2846.2,4.05,20324.25,12386.25,7790.2,24945.74,7147.9
2019-08-16,99806.0,2864.74,3.99,20323.97,12442.23,7828.35,25484.96,7067.0
2019-08-19,99469.0,2913.48,4.0,20590.47,12687.83,8006.18,25994.8,7117.2
2019-08-20,99222.0,2919.01,4.07,20605.35,12687.91,7989.36,26256.54,7189.7
2019-08-21,101202.0,2922.04,4.05,20489.97,12691.76,8017.07,26160.54,7125.0
2019-08-22,100011.0,2930.94,4.02,20706.07,12724.21,8038.79,26272.91,7204.0
2019-08-23,97667.0,2911.07,4.07,20579.98,12643.94,7943.65,26057.88,7128.2
2019-08-27,97276.0,2893.14,4.15,20467.22,12562.04,7908.78,25715.98,7095.0
2019-08-28,98194.0,2861.28,4.12,20474.31,12467.37,7798.35,25767.08,7089.6
2019-08-29,100524.0,2910.37,4.17,20500.5,12657.22,7945.78,25606.33,7114.7
2019-08-30,101135.0,2937.09,4.17,20641.49,12740.16,8015.16,26011.64,7184.3
2019-09-03,99681.0,2909.01,4.18,20581.58,12720.19,7906.44,25546.32,7281.9
2019-09-04,101201.0,2924.67,4.15,20578.67,12757.25,7949.81,25675.16,7268.2
2019-09-05,102243.0,2960.6,4.09,20800.29,12796.32,8061.29,26512.86,7311.3
2019-09-06,102935.0,2980.33,4.08,21201.83,12933.51,8125.58,26773.13,7271.2
2019-09-09,103181.0,2988.43,4.06,21214.56,12975.02,8130.91,26743.36,7282.3
2019-09-10,103032.0,2971.01,4.09,21363.57,12954.29,8049.98,26831.98,7235.8
2019-09-11,103446.0,2981.41,4.08,21466.66,13008.33,8091.68,26790.64,7268.0
2019-09-12,104371.0,3009.08,4.06,21761.09,13096.23,8206.58,27283.98,7338.0
2019-09-13,103501.0,3012.21,4.03,21907.83,13150.8,8190.57,27154.51,7344.7
2019-09-17,104617.0,2995.67,4.07,21947.59,13087.87,8148.65,26942.96,7321.4
2019-09-18,104532.0,3001.5,4.04,22014.65,13109.63,8174.62,26838.43,7320.4
2019-09-19,104339.0,3010.36,4.11,22064.46,13121.21,8193.59,26820.73,7314.1
2019-09-20,104817.0,3008.42,4.17,22130.74,13148.41,8184.88,26532.88,7356.4
2019-09-24,103876.0,3002.43,4.12,22095.35,13087.74,8147.23,26300.21,7326.1
2019-09-25,104481.0,2968.35,4.13,21961.82,12991.1,7990.66,26162.71,7291.4
2019-09-26,105319.0,2985.73,4.15,22160.52,13042.2,8070.12,26075.15,7290.0
2019-09-27,105078.0,2985.47,4.17,21934.93,13053.2,8047.11,25977.98,7351.1
2019-09-30,104745.0,2967.07,4.16,21793.83,12988.89,7964.09,25844.71,7426.2
2019-10-02,101031.0,2924.78,4.15,21744.62,12742.09,7851.13,25901.47,7360.3
2019-10-03,101516.0,2885.38,4.12,21422.22,12587.32,7787.02,25831.44,7122.5
2019-10-04,102551.0,2918.56,4.08,21316.18,12689.93,7908.44,26169.51,7077.6
2019-10-08,99981.0,2920.4,4.1,21494.48,12734.55,7898.27,25848.73,7197.9
2019-10-09,101249.0,2911.1,4.09,21359.84,12622.48,7895.96,25736.88,7143.2
2019-10-10,101817.0,2918.55,4.11,21456.27,12688.58,7904.56,25625.57,7166.5
2019-10-11,103832.0,2963.07,4.11,21749.93,12766.0,8047.34,25986.82,7186.4
2019-10-15,104490.0,2973.61,4.09,22063.71,12897.03,8074.85,26609.13,7213.5
2019-10-16,105423.0,2989.68,4.18,22479.57,12997.46,8119.81,26553.9,7211.6
2019-10-17,105016.0,3000.77,4.14,22451.15,13030.51,8176.91,26809.04,7168.0
2019-10-18,104729.0,2996.84,4.12,22528.56,13032.47,8149.85,26910.55,7182.3
2019-10-21,106022.0,2996.48,4.12,22541.22,13019.25,8137.42,26715.22,7150.6
2019-10-23,107544.0,2994.01,4.08,22619.77,13076.38,8090.24,26771.98,7212.5
2019-10-24,106986.0,3014.78,4.03,22725.44,13119.65,8180.04,26651.03,7260.7
2019-10-25,107364.0,3003.32,4.04,22753.24,13106.21,8150.59,26795.64,7328.3
2019-10-28,108187.0,3032.12,4.0,22854.44,13183.9,8285.77,26770.11,7324.5
2019-10-29,107556.0,3035.39,3.99,22950.79,13170.9,8313.35,27027.56,7331.3
2019-10-30,108408.0,3039.74,4.0,22953.17,13215.87,8284.28,26766.98,7306.3
2019-10-31,107220.0,3046.9,3.99,22910.1,13239.43,8314.38,26708.45,7330.8
2019-11-01,108196.0,3050.72,4.02,22730.49,13231.18,8335.05,26806.44,7248.4
2019-11-05,108451.0,3080.8,4.01,23118.79,13368.24,8446.62,27601.1,7369.7
2019-11-06,108336.0,3075.1,3.99,23343.51,13339.84,8426.57,27636.33,7388.1
2019-11-07,109581.0,3087.02,4.08,23283.14,13376.93,8455.11,27690.6,7396.7
2019-11-08,107629.0,3081.25,4.1,23550.04,13376.34,8422.67,27894.56,7406.4
2019-11-11,108215.0,3080.33,4.13,23422.13,13347.3,8431.26,27361.41,7359.4
2019-11-12,106785.0,3089.28,4.15,23336.37,13391.97,8471.07,27064.26,7328.5
2019-11-13,105914.0,3084.18,4.17,23439.25,13387.62,8455.02,26761.16,7365.4
2019-11-14,106557.0,3090.75,4.17,23325.5,13385.05,8461.06,26444.23,7351.2
2019-11-18,106347.0,3117.91,4.19,23304.25,13488.48,8529.16,26442.39,7302.9
2019-11-19,105618.0,3127.45,4.22,23366.36,13489.78,8578.02,26671.32,7307.7
2019-11-21,107497.0,3108.49,4.2,23071.49,13420.33,8527.87,26587.59,7262.5
2019-11-22,108692.0,3111.41,4.19,23030.33,13412.27,8530.54,26584.88,7238.6
2019-11-25,108424.0,3117.44,4.2,23292.85,13471.52,8559.65,26873.35,7326.8
2019-11-26,107059.0,3134.85,4.23,23451.4,13532.56,8635.4,27183.9,7396.3
2019-11-27,107708.0,3145.49,4.23,23452.85,13577.52,8669.59,26943.52,7403.1
2019-11-29,108233.0,3147.18,4.19,23497.44,13595.86,8682.01,26705.38,7416.4
2019-12-02,109061.0,3143.85,4.24,23388.63,13554.29,8672.84,26475.34,7346.5
2019-12-03,108956.0,3087.41,4.22,23231.14,13363.66,8460.72,26315.97,7285.9
2019-12-04,110301.0,3103.5,4.2,23186.74,13408.08,8557.45,26071.39,7158.8
2019-12-05,110622.0,3119.21,4.21,23292.7,13466.73,8587.93,26300.51,7188.5
2019-12-06,111126.0,3134.62,4.18,23347.67,13515.48,8634.25,26345.2,7137.9
2019-12-09,110977.0,3141.86,4.12,23544.31,13570.54,8650.86,26513.97,7239.7
2019-12-10,110672.0,3135.36,4.14,23372.39,13551.0,8623.56,26378.99,7233.9
2019-12-11,110964.0,3135.75,4.14,23421.14,13554.09,8631.12,26410.09,7213.8
2019-12-12,112200.0,3141.23,4.12,23449.28,13587.7,8645.36,26837.94,7216.3
2019-12-13,112565.0,3166.65,4.09,23810.56,13711.25,8713.91,27494.51,7273.5
2019-12-16,111896.0,3183.63,4.09,23955.2,13781.65,8791.31,27530.5,7353.4
2019-12-17,112616.0,3195.4,4.06,24091.12,13795.15,8829.47,27630.69,7519.1
2019-12-18,114315.0,3195.21,4.07,24023.27,13805.2,8834.65,27884.21,7525.3
2019-12-19,115131.0,3192.32,4.06,23911.46,13801.73,8838.97,27908.78,7540.8
2019-12-20,115121.0,3223.33,4.07,23893.45,13831.67,8911.84,27834.55,7573.8
2019-12-23,115863.0,3226.05,4.08,23921.29,13906.87,8950.2,28024.62,7582.5
2019-12-27,116534.0,3247.23,4.05,23953.75,13976.85,9049.47,28033.66,7632.2
2019-12-30,115964.0,3240.09,4.02,23770.93,13951.26,9004.45,28250.48,7644.9
2020-01-06,116878.0,3217.55,4.06,23319.76,13856.72,8943.5,28326.5,7622.4
2020-01-07,116662.0,3241.86,4.06,23320.12,13911.19,9076.64,28352.68,7575.3
2020-01-08,116247.0,3238.59,4.07,23217.49,13897.01,9068.03,27999.58,7573.9
2020-01-09,115947.0,3266.03,4.06,23530.29,13974.07,9202.27,28367.65,7574.9
2020-01-10,115503.0,3281.81,4.09,23813.28,14018.12,9232.95,28665.14,7598.1
2020-01-14,117632.0,3285.35,4.15,23969.04,14024.23,9270.61,29149.53,7617.6
2020-01-15,116414.0,3282.27,4.13,23923.48,14022.3,9253.76,28891.07,7622.4
2020-01-16,116704.0,3302.97,4.17,23960.2,14103.53,9313.45,28806.12,7642.8
2020-01-17,118478.0,3323.66,4.18,24103.45,14168.14,9392.37,28988.16,7609.8
2020-01-21,117026.0,3321.03,4.19,24072.81,14126.12,9361.07,28449.38,7651.4
2020-01-22,118391.0,3330.02,4.21,23835.49,14147.89,9413.61,28116.5,7610.7
2020-01-23,119528.0,3315.77,4.18,23843.51,14064.28,9377.72,28109.75,7571.9
2020-01-24,118376.0,3333.1,4.17,23850.12,14120.02,9446.21,27935.42,7507.7
2020-01-29,115385.0,3289.46,4.19,23309.32,13912.79,9318.26,27101.54,7480.7
2020-01-30,115528.0,3256.45,4.23,23284.58,13745.2,9211.15,27030.61,7483.6
2020-01-31,113761.0,3282.33,4.24,23148.92,13783.81,9324.33,26757.61,7382.0
2020-02-03,114629.0,3235.66,4.28,22874.27,13655.89,9190.72,26189.61,7286.0
2020-02-04,115557.0,3280.61,4.25,22881.13,13826.1,9398.39,26491.66,7326.3
2020-02-05,116028.0,3324.91,4.25,23351.47,13964.0,9574.1,26869.32,7439.8
2020-02-06,115190.0,3344.92,4.23,23641.1,14066.9,9540.98,27174.53,7482.5
2020-02-07,113770.0,3335.54,4.28,23899.01,13987.51,9526.64,27356.28,7504.8
2020-02-10,112570.0,3318.28,4.32,23631.79,13904.02,9493.63,27092.15,7466.7
2020-02-12,116674.0,3370.5,4.33,23741.21,14117.83,9688.6,27717.22,7499.4
2020-02-13,115662.0,3365.9,4.35,23849.76,14069.25,9657.04,27953.65,7534.4
2020-02-14,114381.0,3378.08,4.35,23714.52,14104.77,9728.9,27698.56,7452.0
2020-02-18,114977.0,3369.04,4.33,23398.57,14047.91,9679.04,27766.5,7433.3
2020-02-19,116518.0,3380.39,4.35,23329.33,14077.51,9782.81,27486.46,7382.0
2020-02-20,114586.0,3380.45,4.36,23666.58,14061.04,9799.2,27767.28,7457.0
2020-02-21,113681.0,3360.5,4.39,23427.77,14014.63,9708.01,27450.46,7436.6
2020-02-26,105718.0,3139.9,4.39,22374.14,13194.31,9011.55,26479.9,7017.9
2020-02-27,102984.0,3062.54,4.45,22255.83,12841.4,8744.03,26529.17,7042.5
2020-02-28,104172.0,2916.9,4.48,21518.01,12547.25,8269.74,26249.06,6796.4
2020-03-02,106625.0,2974.28,4.44,20849.79,12441.43,8667.14,26077.73,6580.6
2020-03-03,105537.0,3096.46,4.47,21651.99,12845.06,8965.1,26419.13,6654.9
2020-03-04,107224.0,3045.75,4.51,20897.2,12696.61,8834.1,26321.56,6718.2
2020-03-05,102233.0,3075.7,4.58,21399.87,12740.86,8790.09,26348.16,6815.6
2020-03-06,97997.0,2954.2,4.6,21009.8,12593.03,8469.02,26397.78,6705.4
2020-03-09,86067.0,2863.89,4.63,20343.31,11748.61,7957.93,25134.02,6462.6
2020-03-10,92214.0,2813.48,4.72,19474.89,11635.22,8219.76,25285.68,5965.8
2020-03-11,85171.0,2825.6,4.64,19758.26,11523.94,8136.25,25459.96,5960.2
2020-03-12,72583.0,2630.86,4.81,19064.51,10466.7,7398.58,24657.67,5876.5
2020-03-13,82678.0,2569.99,4.79,18183.47,10445.44,7610.39,22519.32,5237.5
2020-03-16,71168.0,2508.59,4.85,17586.08,10851.98,7392.73,23317.81,5366.1
2020-03-17,74617.0,2425.66,5.0,16726.95,9726.18,7072.0,23001.76,5151.1
2020-03-18,66895.0,2436.5,5.01,17154.08,9562.49,6902.32,23023.34,5294.9
2020-03-19,68332.0,2393.48,5.1,16995.77,9313.76,6996.45,22221.38,5080.6
2020-03-23,63570.0,2290.71,5.05,16570.57,9014.58,6847.28,21696.13,5190.8
2020-03-24,69729.0,2344.44,5.14,17206.88,9276.64,7196.15,22497.57,4993.9
2020-03-25,74956.0,2457.77,5.1,18446.8,9749.8,7421.36,23255.91,5446.0
2020-03-26,77710.0,2501.29,5.03,19234.77,10060.48,7462.21,23604.83,5688.2
2020-03-27,73429.0,2555.87,5.02,19021.97,10135.73,7554.25,23768.41,5815.7
2020-03-30,74640.0,2558.98,5.1,18884.07,10238.13,7583.46,23020.85,5510.3
2020-03-31,73020.0,2614.69,5.19,19181.9,10387.73,7740.06,23613.27,5563.7
2020-04-01,70967.0,2498.08,5.2,18686.12,9917.31,7459.5,23365.9,5672.0
2020-04-02,72253.0,2458.54,5.25,17934.42,9815.27,7317.45,22838.67,5454.6
2020-04-03,69538.0,2514.92,5.26,17951.44,10012.47,7477.27,23072.95,5480.2
2020-04-06,74073.0,2578.28,5.34,17857.99,10264.13,7660.17,23558.83,5415.5
2020-04-07,76358.0,2738.65,5.28,18878.86,10894.2,8129.99,24093.05,5582.4
2020-04-08,78625.0,2685.0,5.22,19047.76,10641.51,7975.72,24191.32,5704.5
2020-04-09,77682.0,2776.99,5.12,19376.0,11070.32,8169.01,24181.32,5677.7
2020-04-14,79918.0,2805.1,5.2,19150.3,11151.16,8353.21,24347.61,5842.7
2020-04-15,78831.0,2795.64,5.16,19589.25,10861.97,8355.96,24499.86,5791.3
2020-04-16,77812.0,2799.34,5.24,19311.3,10882.83,8479.11,24025.45,5597.7
2020-04-17,78990.0,2842.43,5.23,19575.85,11101.32,8667.48,24457.83,5628.4
2020-04-20,78973.0,2845.62,5.23,19689.85,11016.88,8553.38,24503.56,5787.0
2020-04-22,80687.0,2787.89,5.32,19109.18,10919.97,8434.55,23540.54,5641.0
2020-04-23,79673.0,2810.42,5.46,19313.04,10961.24,8528.84,23983.65,5770.6
2020-04-24,75331.0,2812.64,5.53,19331.86,11000.7,8530.08,23844.55,5826.6
2020-04-27,78239.0,2854.65,5.59,19410.84,11106.03,8717.98,24030.66,5752.2
2020-04-28,81312.0,2909.96,5.65,19776.18,11462.38,8825.69,24401.12,5846.8
2020-05-07,78119.0,2878.26,5.71,19468.52,11140.93,8973.78,24120.81,5853.8
2020-05-11,79065.0,2915.46,5.73,20333.73,11244.25,9054.91,24470.18,5936.0
2020-05-12,77872.0,2939.5,5.82,20413.23,11332.42,9225.15,24358.0,5939.7
2020-05-13,77772.0,2865.86,5.89,20140.92,11035.23,9006.05,24111.67,5994.8
2020-05-14,79011.0,2794.54,5.89,20140.49,10661.93,8788.04,24038.07,5904.1
2020-05-15,77557.0,2829.95,5.81,20149.79,10927.41,8839.99,23834.68,5741.5
2020-05-18,81194.0,2913.86,5.85,20097.62,11282.89,9177.15,23736.67,5799.8
2020-05-19,80742.0,2948.59,5.72,20469.52,11374.23,9227.46,24489.55,6048.6
2020-05-20,81319.0,2953.63,5.75,20454.49,11408.61,9305.62,24462.9,6002.2
2020-05-21,83027.0,2969.95,5.69,20692.59,11393.92,9375.19,24528.91,6067.2
2020-05-22,82173.0,2948.05,5.55,20583.95,11325.08,9278.55,23756.91,6015.3
2020-05-26,85469.0,3004.08,5.44,20927.96,11636.54,9501.21,23198.34,5993.3
2020-05-27,87946.0,3015.65,5.34,21249.31,11787.56,9346.12,23515.14,6067.8
2020-05-28,86949.0,3046.61,5.27,21612.9,11935.88,9392.99,23206.75,6144.3
2020-05-29,87403.0,3025.17,5.4,21807.63,11750.97,9382.35,22781.11,6218.8
2020-06-01,88620.0,3038.78,5.33,21910.89,11799.92,9471.42,23539.91,6076.6
2020-06-02,91046.0,3064.78,5.37,22175.52,11900.24,9566.53,23792.24,6166.4
2020-06-03,93002.0,3098.9,5.2,22649.01,12175.06,9651.86,24303.56,6220.1
2020-06-04,93829.0,3111.56,5.06,22885.14,12236.74,9649.65,24643.84,6382.4
2020-06-05,94637.0,3163.84,5.12,22613.08,12640.98,9703.54,24388.18,6341.4
2020-06-08,97645.0,3199.92,4.96,23121.98,12734.54,9823.44,25018.05,6484.3
2020-06-09,96747.0,3213.32,4.82,23135.79,12635.6,9867.19,24906.01,6472.6
2020-06-10,94686.0,3213.42,4.9,22939.0,12616.63,10012.32,25179.03,6335.7
2020-06-12,92795.0,3071.04,4.98,22082.12,11999.48,9715.87,23920.7,6076.7
2020-06-15,92376.0,2993.76,5.36,22135.27,11565.82,9426.9,23991.38,6105.2
2020-06-16,93531.0,3131.0,5.15,21912.29,12304.14,9949.78,24318.15,6064.7
2020-06-17,95547.0,3136.13,5.24,22517.14,12193.41,9943.31,24363.39,6242.8
2020-06-18,96125.0,3101.64,5.23,22363.88,11994.46,9892.48,24386.31,6253.3
2020-06-19,96572.0,3140.29,5.38,22515.75,12240.31,10042.13,24373.36,6224.1
2020-06-22,95336.0,3094.42,5.14,22353.69,11963.3,9945.49,24528.53,6292.6
2020-06-23,95975.0,3138.7,5.25,22636.06,12157.37,10130.83,24541.44,6244.6
2020-06-24,94377.0,3114.4,5.15,22541.01,11956.29,10092.92,25034.87,6320.1
2020-06-26,93834.0,3073.2,5.36,22424.37,11796.4,9995.12,24697.98,6147.1
2020-06-29,95735.0,3018.59,5.48,22255.05,11683.07,9771.72,24627.64,6159.3
2020-06-30,95056.0,3050.2,5.4,22335.1,11736.75,9875.29,24468.24,6225.8
2020-07-02,96235.0,3143.64,5.32,22182.68,12088.7,10268.67,24563.57,6158.0
2020-07-06,98937.0,3155.29,5.14,22341.27,12181.29,10360.38,25545.54,6157.3
2020-07-07,97761.0,3166.44,5.35,22649.9,12056.21,10412.46,26571.08,6285.9
2020-07-08,99770.0,3153.07,5.38,22481.61,12023.57,10409.35,26078.61,6189.9
2020-07-09,99160.0,3176.17,5.34,22442.3,12089.24,10563.72,26351.13,6156.2
2020-07-10,100032.0,3152.47,5.34,22534.97,11935.3,10545.91,25931.78,6049.6
2020-07-13,98697.0,3205.08,5.32,22591.81,12159.75,10729.92,25848.8,6095.4
2020-07-14,100440.0,3141.11,5.4,22631.87,11989.41,10310.25,25663.16,6176.2
2020-07-15,101791.0,3225.98,5.37,22817.91,12377.65,10576.72,25888.78,6179.8
2020-07-16,100553.0,3208.36,5.37,22907.96,12310.18,10443.87,25549.4,6292.7
2020-07-17,102888.0,3224.21,5.33,22807.57,12395.76,10500.52,25142.06,6250.7
2020-07-20,104426.0,3224.29,5.38,22772.07,12413.15,10526.02,25019.6,6290.3
2020-07-21,104310.0,3268.52,5.33,22789.38,12492.08,10837.88,25427.06,6261.5
2020-07-22,104290.0,3254.86,5.17,22791.75,12508.68,10687.58,25575.25,6269.7
2020-07-27,104477.0,3219.84,5.23,22495.95,12481.01,10421.7,24909.96,6123.8
2020-07-28,104109.0,3234.27,5.14,22735.02,12515.84,10509.2,24942.74,6104.9
2020-07-29,105605.0,3227.22,5.15,22543.89,12533.46,10474.7,24710.51,6129.3
2020-07-30,105009.0,3231.76,5.17,22489.24,12491.46,10450.12,24979.24,6131.5
2020-07-31,102912.0,3270.45,5.15,22267.59,12509.33,10741.47,24747.29,5990.0
2020-08-03,102830.0,3288.26,5.22,21947.58,12513.21,10848.64,24566.81,5897.8
2020-08-04,101216.0,3289.92,5.32,22379.74,12548.93,10897.89,24664.6,6032.9
2020-08-05,102802.0,3317.37,5.29,22479.72,12612.09,10967.87,25029.39,6036.0
2020-08-06,104126.0,3323.17,5.29,22471.71,12702.88,10989.98,25201.44,6104.7
2020-08-07,102776.0,3340.05,5.33,22433.78,12655.7,11072.53,24909.37,6026.9
2020-08-11,102174.0,3370.34,5.48,22505.51,12996.43,10942.66,24662.04,6050.6
2020-08-12,102118.0,3355.46,5.38,22747.44,12984.9,10878.12,24868.63,6154.3
2020-08-13,100461.0,3372.95,5.44,23123.36,12914.7,11026.86,25490.02,6280.1
2020-08-14,101353.0,3368.66,5.37,23323.92,12864.74,11042.24,25072.45,6185.6
2020-08-17,99595.0,3380.86,5.42,23189.48,12942.31,11083.25,25212.28,6090.0
2020-08-18,102065.0,3387.04,5.51,23097.8,12967.94,11170.75,25470.97,6127.4
2020-08-19,100854.0,3392.51,5.47,22997.93,12931.08,11214.8,25359.03,6076.6
2020-08-20,101468.0,3360.48,5.56,23003.58,12751.29,11096.4,25055.35,6112.0
2020-08-21,101521.0,3386.01,5.56,23022.76,12782.06,11258.44,25007.13,6013.3
2020-08-24,102298.0,3418.09,5.62,22913.2,12904.95,11449.25,25352.79,6001.9
2020-08-25,102118.0,3435.95,5.61,23242.74,13029.9,11370.23,25586.99,6104.7
2020-08-26,100627.0,3449.97,5.51,23257.05,13006.18,11516.62,25520.41,6037.0
2020-08-27,100624.0,3485.14,5.61,23311.04,13066.15,11688.19,25469.77,6045.6
2020-08-28,102143.0,3494.69,5.57,23232.3,13115.37,11689.28,25330.77,6000.0
2020-09-01,102168.0,3507.44,5.49,23089.63,13032.04,11850.96,25085.67,5963.6
2020-09-02,101911.0,3543.76,5.4,23261.09,13132.71,12047.26,25239.86,5862.1
2020-09-03,100721.0,3564.74,5.34,23524.49,13253.8,11861.9,25026.99,5941.0
2020-09-04,101242.0,3453.6,5.29,23130.32,13022.47,11396.24,24668.8,5850.9
2020-09-08,100050.0,3371.88,5.3,23188.79,12777.55,10900.7,24785.26,5937.4
2020-09-09,101292.0,3369.82,5.36,22966.89,12806.24,11064.76,24295.42,5930.3
2020-09-10,98835.0,3412.56,5.31,23193.47,12924.5,11235.53,24584.94,6012.8
2020-09-11,98363.0,3352.7,5.32,23114.63,12779.98,11010.07,24352.63,6003.3
2020-09-14,100275.0,3363.56,5.32,23431.16,12868.31,11010.14,24569.03,6032.1
2020-09-15,100298.0,3407.73,5.27,23438.83,13010.97,11193.96,24621.65,6026.3
2020-09-16,99676.0,3411.23,5.27,23425.23,13013.46,11222.08,24823.96,6105.5
2020-09-17,100098.0,3346.86,5.24,23416.62,12866.17,10796.05,24676.41,6078.5
2020-09-18,98290.0,3357.38,5.24,23321.19,12937.6,10973.45,24381.13,6049.9
2020-09-23,95735.0,3320.11,5.47,23245.89,12630.53,10950.82,23701.12,5829.5
2020-09-24,97012.0,3226.14,5.59,23215.0,12314.58,10551.02,23537.83,5899.3
2020-09-25,96999.0,3236.66,5.51,23217.33,12293.89,10680.46,23425.75,5822.8
2020-09-28,94666.0,3333.9,5.56,23391.96,12650.05,11084.38,23284.09,5842.7
2020-09-29,93580.0,3350.92,5.66,23410.5,12660.93,11109.0,23584.61,5927.9
2020-09-30,94603.0,3341.21,5.63,23478.85,12643.45,11092.9,23548.89,5897.5
2020-10-05,96089.0,3367.27,5.68,23254.28,12842.49,11169.11,24039.39,5902.1
2020-10-06,95615.0,3408.74,5.57,23420.07,12995.95,11314.53,23895.21,5942.9
2020-10-07,95526.0,3384.56,5.59,23272.45,12950.56,11271.68,23999.79,5949.9
2020-10-08,97920.0,3434.28,5.61,23506.34,13116.13,11443.35,24263.33,5946.3
2020-10-09,97483.0,3459.67,5.6,23713.86,13256.82,11487.6,24343.81,5978.0
2020-10-14,99334.0,3515.47,5.57,23545.66,13222.36,11889.07,24808.85,5969.7
2020-10-15,99054.0,3453.72,5.59,23548.45,12974.13,11559.88,24533.75,5935.1
2020-10-16,98309.0,3493.5,5.61,23478.4,13183.61,11761.83,24194.41,5832.5
2020-10-19,98658.0,3493.66,5.64,23543.69,13169.32,11732.34,24565.43,5919.6
2020-10-20,100540.0,3439.38,5.61,23587.87,13018.51,11531.83,24571.64,5884.7
2020-10-21,100552.0,3439.91,5.6,23615.52,13092.16,11530.39,24695.54,5889.2
2020-10-22,101918.0,3438.5,5.61,23525.59,13040.13,11526.97,24696.31,5776.5
